Words,Links,Code,ResponseTime,Type
192,False,False,12,0
39,False,False,12,0
273,False,True,237,0
53,False,False,3082,0
33,True,False,29,0
92,False,False,68,0
50,False,False,9,0
110,False,False,12,0
9,False,True,6,0
34,False,False,7,0
19,False,True,8,0
3,False,True,11,0
21,False,True,12,0
15,True,False,1470,0
237,False,False,1,0
26,True,False,3,0
11,True,False,3,0
216,False,False,11,0
12,False,True,4,0
31,True,False,62,0
18,True,False,16,0
42,False,True,47,0
55,False,True,32,0
10,False,True,26,0
85,False,False,27,0
40,True,False,30,0
50,False,True,2,0
61,False,False,6431,0
65,False,False,4,0
15,False,False,1504,0
169,True,False,35,0
5,False,True,79,0
9,False,False,2,0
60,True,False,322,0
58,False,False,3,0
77,False,True,54,0
28,False,False,6,0
159,True,False,7,0
75,False,False,3202,0
28,True,False,76,0
68,True,False,60,0
80,False,True,51,0
40,False,False,19,0
42,False,False,25,0
9,True,False,1253,0
169,True,False,156,0
15,False,False,2,0
54,True,False,3,0
20,True,False,4,0
8,True,False,4,0
61,False,False,219,0
72,False,False,73,0
23,True,False,103,0
58,False,False,80,0
166,False,False,227,0
5,True,False,4,0
8,True,False,4,0
57,False,False,89,0
15,False,False,4698,0
90,False,False,6843,0
37,False,False,84,0
55,False,False,2651,0
109,False,False,3,0
32,False,False,11,0
138,True,False,13,0
102,False,False,220,0
10,True,False,6273,0
46,False,False,714,0
75,False,False,247,0
123,False,False,3198,0
37,False,True,4,0
54,False,False,46,0
37,False,False,35,0
46,False,False,36,0
77,False,False,1112,0
124,False,False,1142,0
117,True,True,8568,0
12,True,False,1,0
54,True,False,1769,0
55,False,False,201,0
83,False,False,7207,0
24,True,False,71,0
25,False,False,2893,0
118,True,True,4766,0
68,False,False,1993,0
77,True,False,2267,0
140,False,False,2204,0
32,False,False,7458,0
15,True,True,8252,0
22,True,False,109,0
82,False,False,7467,0
16,True,False,1517,0
39,True,False,2988,0
43,True,False,3422,0
88,False,True,42,0
157,False,False,2995,0
65,False,False,9,0
253,False,False,272,0
26,False,False,274,0
44,True,False,3018,0
48,True,False,17,0
69,False,False,160,0
25,False,False,20,0
23,True,False,23,0
0,False,True,103,0
17,False,True,2,0
70,True,True,968,0
54,True,False,536,0
31,True,False,4,0
91,False,False,48,0
41,False,True,199,0
54,False,False,95,0
17,False,False,26,0
48,False,True,4386,0
69,False,False,13,0
63,False,False,4,0
70,False,False,14,0
11,False,False,7303,0
90,True,False,16,0
72,False,True,7,0
19,True,True,1980,0
115,False,False,34,0
62,True,False,12,0
99,True,True,152,0
39,True,False,36,0
39,False,True,12,0
103,False,False,40,0
68,False,False,26,0
79,True,False,19,0
13,False,False,28,0
14,True,False,3,0
13,False,False,30,0
74,True,False,32,0
324,True,False,145,0
20,False,False,146,0
153,True,False,8,0
56,False,False,9,0
36,False,False,35,0
94,False,False,43,0
285,True,False,274,0
25,False,False,11,0
42,False,False,11,0
84,True,True,4,0
143,True,False,49,0
146,False,False,57,0
96,True,True,22,0
87,False,False,24,0
21,False,True,11,0
44,False,True,27,0
40,True,False,23,0
35,True,False,41,0
8,False,True,860,0
30,False,True,866,0
56,False,False,20,0
33,False,False,52,0
23,True,False,80,0
144,True,False,59,0
74,True,False,475,0
60,True,False,23,0
59,True,False,24,0
56,False,False,27,0
34,True,False,4981,0
184,True,False,495,0
99,False,False,67,0
95,False,False,80,0
140,False,False,3396,0
38,True,True,105,0
16,False,True,33,0
14,True,False,2,0
48,True,False,3,0
49,False,False,5,0
148,True,False,6,0
60,False,True,3,0
168,False,False,7,0
10,False,True,8000,0
101,False,False,107,0
58,False,False,1,0
84,True,False,2,0
177,False,False,3,0
98,False,False,109,0
107,False,False,6,0
86,False,False,8,0
111,False,False,4,0
127,False,False,10,0
52,False,False,7,0
72,False,False,130,0
100,False,False,8,0
19,False,False,9,0
149,True,False,160,0
67,False,False,320,0
40,True,False,2,0
30,False,False,43,0
31,False,True,54,0
68,False,False,41,0
67,False,False,2117,0
46,True,False,122,0
64,False,True,8,0
25,False,False,18,0
53,True,False,521,0
108,True,False,97,0
50,True,True,191,0
7,True,True,33,0
199,True,False,59,0
13,True,True,38,0
69,False,False,5,0
44,True,False,7,0
87,False,False,115,0
5,False,True,3,0
10,True,False,6,0
51,True,False,7,0
7,True,False,7,0
44,False,False,87,0
26,True,True,11,0
85,False,True,11,0
11,True,False,12,0
400,True,True,60,0
66,False,True,18,0
94,True,True,78,0
56,False,False,120,0
17,True,False,43,0
115,False,True,2413,0
58,False,False,2858,0
88,True,False,4,0
9,True,False,63,0
127,False,False,284,0
34,True,False,1471,0
42,False,False,1474,0
39,True,False,26,0
20,False,False,28,0
105,False,False,81,0
137,False,False,27,0
13,False,True,4,0
25,False,True,5,0
130,True,False,6,0
20,True,True,7,0
56,True,False,7,0
38,False,False,11,0
81,False,False,14,0
481,False,False,2359,0
60,False,True,1314,0
95,False,True,22,0
8,False,True,36,0
45,False,False,36,0
107,False,False,36,0
50,True,False,1251,0
33,True,False,28,0
48,True,False,89,0
37,True,False,512,0
40,False,False,516,0
194,False,True,447,0
85,False,True,108,0
47,True,False,110,0
225,False,False,1606,0
81,True,False,7,0
305,True,True,1311,0
4,False,True,150,0
45,True,True,8341,0
249,True,False,35,0
49,False,False,52,0
67,False,False,22,0
126,False,True,12,0
32,False,False,14,0
52,False,False,55,0
28,False,False,22,0
28,True,False,21,0
37,False,False,38,0
13,False,False,34,0
3,True,False,1743,0
277,False,False,8,0
51,True,False,88,0
71,False,True,1018,0
51,True,False,5,0
47,True,False,5448,0
17,False,False,2543,0
36,True,False,144,0
56,True,False,167,0
48,True,True,630,0
28,True,False,3638,0
113,False,False,3,0
38,True,False,132,0
22,False,True,624,0
67,True,True,199,0
25,False,False,329,0
36,False,False,140,0
68,False,True,3123,0
19,True,False,1602,0
776,True,False,498,0
17,False,True,4872,0
60,False,False,3848,0
24,False,False,73,0
23,False,True,1919,0
98,False,False,371,0
43,False,True,2,0
83,False,True,3,0
29,False,True,3,0
10,False,True,1193,0
135,False,False,8,0
42,True,False,1702,0
70,True,True,7,0
23,True,False,14,0
26,False,True,3,0
36,True,True,17,0
11,False,True,4,0
42,False,True,4,0
173,True,True,4,0
33,True,False,10,0
33,False,False,13,0
24,False,False,30,0
48,False,False,17,0
92,True,False,20,0
7,True,False,10,0
87,False,True,20,0
70,False,False,47,0
27,False,True,20,0
15,False,False,47,0
8,False,False,1,0
44,True,False,2,0
110,False,False,3,0
79,False,False,4,0
103,False,False,5,0
39,False,False,4,0
42,True,False,5,0
40,True,False,7,0
103,False,True,284,0
8,True,True,6,0
215,False,False,12,0
421,False,False,290,0
73,True,True,2589,0
42,False,False,4,0
83,True,False,4,0
26,True,False,16,0
28,False,False,5,0
12,False,False,5,0
16,True,False,6,0
37,False,False,7,0
153,False,True,8524,0
158,False,False,22,0
35,True,True,19,0
89,True,False,25,0
19,True,False,23,0
148,True,False,91,0
29,True,False,31,0
42,False,False,937,0
95,True,False,2,0
21,True,False,6,0
86,True,False,7,0
13,True,False,52,0
91,False,False,7,0
21,True,False,2,0
96,True,False,3,0
31,False,False,4,0
90,True,False,18,0
2,False,True,7,0
78,True,False,3,0
17,True,False,73,0
205,True,False,28,0
138,False,False,11,0
70,False,False,12,0
90,True,False,23,0
257,True,False,370,0
205,False,False,104,0
85,False,False,28,0
127,False,False,39,0
2,True,False,3881,0
0,False,True,2,0
4,True,False,3,0
9,True,False,1382,0
56,False,False,23,0
17,True,False,3,0
30,False,True,4,0
21,False,True,4,0
14,False,True,7,0
28,True,False,37,0
22,True,True,8,0
55,False,True,12,0
64,False,False,156,0
50,False,False,154,0
44,False,True,35,0
101,False,False,14,0
130,False,False,4,0
68,False,False,5,0
60,False,False,7,0
137,False,False,13,0
172,False,True,1100,0
86,False,False,22,0
43,True,False,131,0
84,False,False,12,0
26,False,False,3027,0
36,True,True,40,0
107,False,False,7,0
122,True,False,106,0
37,False,False,8,0
46,False,False,40,0
113,False,False,41,0
109,True,False,5,0
108,False,False,1429,0
56,False,True,18,0
121,True,False,2681,0
15,False,False,1431,0
7,False,False,3,0
22,False,False,3,0
20,False,False,7,0
56,True,True,2,0
197,True,True,2,0
125,False,True,21,0
26,False,False,13,0
133,False,False,9,0
68,False,False,11,0
65,False,False,12,0
97,False,True,13,0
130,False,False,17,0
95,False,False,21,0
74,True,True,4,0
34,False,False,21,0
42,False,True,11,0
85,False,False,68,0
54,False,False,5,0
60,True,False,6,0
19,False,False,2,0
137,False,False,6,0
38,False,False,6,0
190,False,False,46,0
48,False,False,12,0
63,True,False,205,0
4,False,True,30,0
41,False,False,264,0
36,False,False,2824,0
96,False,False,134,0
45,True,False,36,0
21,False,False,3,0
273,False,False,96,0
49,False,False,6,0
19,False,False,3536,0
41,False,False,45,0
219,True,False,2751,0
1,True,False,21,0
24,True,False,281,0
28,True,False,17,0
281,False,False,326,0
9,True,False,20,0
38,True,True,5973,0
12,False,True,96,0
92,False,False,96,0
21,True,False,2,0
39,False,True,3554,0
12,True,False,4,0
30,True,False,5,0
24,True,False,7,0
23,True,False,3,0
52,False,False,4,0
56,False,False,2,0
125,False,False,2995,0
24,True,False,1,0
130,True,False,8,0
90,True,True,108,0
134,False,False,8,0
181,False,False,2709,0
17,False,False,3,0
135,True,False,79,0
36,False,False,6,0
124,False,True,104,0
51,False,False,1900,0
133,False,False,81,0
12,False,True,20,0
25,False,False,126,0
118,True,False,15,0
101,False,False,15,0
47,True,False,20,0
36,True,True,2722,0
90,False,False,20,0
56,False,False,2729,0
132,True,False,16,0
211,False,False,27,0
95,False,False,5,0
12,False,True,3,0
27,True,False,45,0
57,False,True,25,0
66,True,False,149,0
88,False,False,29,0
31,False,False,29,0
17,True,True,30,0
78,True,True,151,0
38,False,True,38,0
55,True,False,41,0
5,False,False,366,0
21,True,False,11,0
100,False,False,4,0
87,True,True,933,0
4,False,False,371,0
97,False,False,7,0
10,True,False,1,0
59,False,False,2,0
78,False,False,311,0
58,False,False,2,0
24,True,False,19,0
2,True,False,377,0
246,True,True,23,0
13,True,True,4,0
55,True,False,7,0
34,True,True,7,0
53,False,True,9,0
22,False,True,9,0
39,False,False,1,0
12,False,False,1,0
17,True,False,3,0
74,False,False,1634,0
45,True,False,3,0
110,False,True,21,0
62,True,False,9,0
23,True,False,13,0
60,False,True,29,0
36,False,False,1651,0
7,False,True,137,0
27,False,True,174,0
26,True,False,85,0
26,False,False,1,0
112,True,True,7,0
16,False,False,3,0
16,False,False,4,0
195,False,True,5,0
71,False,False,5,0
40,False,False,38,0
33,True,False,316,0
45,False,True,15,0
104,True,False,59,0
116,False,True,22,0
125,False,True,24,0
32,False,False,129,0
58,False,False,35,0
20,False,False,30,0
52,True,False,61,0
130,True,False,3787,0
121,True,False,178,0
37,True,False,11,0
13,False,False,3,0
60,True,False,4,0
77,False,False,2122,0
76,True,False,8798,0
179,False,False,269,0
35,True,True,192,0
99,False,True,4,0
101,False,False,5,0
199,False,False,58,0
93,False,False,4,0
69,True,False,8807,0
61,False,False,3,0
106,False,False,7,0
101,False,False,9,0
43,False,False,17,0
55,False,False,10,0
109,True,False,18,0
101,False,False,12,0
124,True,False,10,0
56,False,False,9,0
133,False,True,14,0
57,True,False,1727,0
132,False,False,96,0
54,False,False,24,0
48,True,False,99,0
88,False,True,24,0
111,False,False,25,0
65,False,False,107,0
63,False,True,81,0
257,False,False,36,0
71,True,True,88,0
77,False,False,91,0
78,False,True,92,0
45,False,True,140,0
46,False,False,55,0
83,False,False,2471,0
360,False,False,61,0
578,False,False,59,0
94,True,False,11,0
151,True,False,113,0
67,False,False,3032,0
70,True,False,13,0
333,False,False,70,0
35,True,False,3,0
79,False,False,74,0
72,False,True,74,0
61,False,False,76,0
43,True,True,5,0
172,True,True,123,0
4,True,False,11,0
332,True,True,7,0
31,False,True,7,0
14,True,False,8,0
79,False,False,12,0
47,False,True,14,0
283,True,False,2814,0
79,False,True,20,0
17,False,True,592,0
281,True,False,24,0
120,False,False,8,0
83,False,False,12,0
48,False,True,82,0
26,False,True,23,0
125,True,False,128,0
57,False,True,545,0
39,True,False,86,0
45,False,False,6,0
43,False,False,281,0
9,True,False,48,0
52,False,False,13,0
8,False,True,213,0
57,True,True,3241,0
56,False,True,26,0
104,False,False,3135,0
14,False,False,74,0
95,False,False,30,0
38,False,False,191,0
40,False,False,1,0
24,False,False,6,0
121,False,False,10,0
86,False,False,510,0
107,False,False,24,0
152,False,False,31,0
20,False,False,32,0
86,False,False,4,0
166,False,False,235,0
124,True,False,7,0
159,False,False,11,0
3,False,False,47,0
49,False,False,14,0
36,False,False,16,0
19,True,False,1472,0
10,False,False,743,0
17,False,False,0,0
28,True,False,8611,0
397,False,False,203,0
59,False,False,193,0
26,False,False,1,0
64,False,False,3,0
67,False,False,3,0
97,False,False,576,0
97,False,False,87,0
14,False,False,7,0
88,False,False,17,0
56,False,False,18,0
154,False,False,24,0
48,False,False,27,0
20,False,True,145,0
74,False,False,30,0
84,False,False,112,0
57,False,False,360,0
40,False,False,38,0
42,False,False,44,0
32,False,False,816,0
59,False,False,249,0
22,False,False,13,0
732,True,False,17,0
120,False,False,17,0
54,False,False,417,0
37,False,False,94,0
94,True,False,492,0
66,True,False,24,0
31,False,True,633,0
10,True,False,2,0
39,False,False,111,0
115,True,False,8,0
42,False,False,118,0
42,False,False,335,0
127,True,False,30,0
20,False,False,9,0
7,True,False,1548,0
74,True,False,3746,0
14,False,False,535,0
46,True,False,198,0
15,False,False,490,0
49,False,False,24,0
37,False,False,8,0
52,False,False,10,0
184,False,False,167,0
18,False,False,0,0
50,False,False,3,0
14,False,False,4,0
76,False,False,6,0
13,False,False,89,0
36,True,False,7,0
49,True,False,733,0
45,False,False,3784,0
37,True,False,17,0
31,False,False,57,0
7,False,False,18,0
185,False,False,16,0
15,False,True,1,0
49,False,False,19,0
100,False,False,67,0
46,True,False,53,0
17,False,False,17,0
193,False,True,1409,0
168,False,False,229,0
29,False,False,1,0
90,True,False,10,0
24,False,False,11,0
311,True,True,4068,0
48,False,False,4247,0
51,False,True,75,0
87,False,False,458,0
37,False,False,1661,0
33,True,False,1,0
41,False,False,2,0
252,False,True,1,0
102,False,False,218,0
57,False,False,8,0
103,False,True,10,0
112,False,False,12,0
165,False,False,281,0
31,True,False,621,0
75,False,False,289,0
7,False,False,632,0
23,False,False,7,0
36,False,False,4289,0
33,False,False,300,0
62,False,False,621,0
172,False,False,34,0
220,False,False,233,0
1796,False,True,40,0
339,True,False,161,0
124,False,False,319,0
17,True,True,2,0
33,False,False,46,0
105,False,False,173,0
75,True,False,2873,0
23,True,False,68,0
55,True,False,96,0
34,True,False,83,0
16,False,False,85,0
31,True,False,133,0
40,True,False,4328,0
12,False,False,1,0
40,False,True,4616,0
106,True,False,4,0
7,True,False,9,0
52,False,False,2,0
33,True,False,46,0
0,True,False,53,0
93,False,True,14,0
22,True,False,71,0
78,True,False,2571,0
72,True,False,291,0
98,False,False,27,0
45,False,False,95,0
191,False,False,2603,0
86,True,False,509,0
43,True,True,3,0
71,True,False,344,0
31,False,False,4097,0
158,False,False,79,0
10,False,True,10517,0
0,True,False,548,0
78,False,False,163,0
69,False,False,1146,0
20,False,False,163,0
55,False,False,4,0
189,False,True,1,0
12,False,True,2,0
2,False,True,2,0
2,False,True,2,0
2,False,True,2,0
24,False,False,9,0
88,False,True,6,0
31,False,True,12,0
71,False,False,26,0
21,False,False,3,0
43,True,False,398,0
62,False,False,15,0
72,False,False,1701,0
143,False,False,7,0
123,False,False,8,0
78,False,False,9,0
43,False,False,40,0
22,True,False,3,0
28,False,False,2,0
79,True,False,9,0
72,False,False,4,0
47,False,False,12,0
48,False,False,901,0
24,False,True,206,0
47,True,False,17,0
184,False,False,14,0
66,False,False,1728,0
43,False,False,219,0
42,False,False,13,0
184,False,False,16,0
130,True,False,15,0
6,True,False,15,0
83,False,False,2432,0
61,False,False,34,0
27,False,False,2,0
19,False,True,4,0
6,False,True,3,0
74,True,False,2,0
2,False,True,4,0
20,False,True,6,0
40,True,False,3,0
38,True,False,4,0
54,False,True,12,0
39,True,False,16,0
44,False,True,15,0
80,False,False,39,0
350,False,True,3095,0
35,False,True,2538,0
67,False,False,41,0
20,False,True,18,0
48,False,False,805,0
37,False,False,18,0
61,False,False,19,0
86,False,False,54,0
78,False,False,3,0
28,True,False,5,0
39,False,False,22,0
81,False,False,7,0
113,False,False,4182,0
34,False,True,1437,0
134,False,False,10,0
61,False,False,12,0
184,False,False,29,0
50,False,False,29,0
70,False,False,13,0
26,False,False,17,0
18,False,False,59,0
115,True,True,20,0
11,False,True,75,0
25,False,False,42,0
47,False,True,46,0
73,False,False,46,0
6,True,False,33,0
71,True,False,33,0
62,True,False,3973,0
84,False,False,6,0
78,False,False,6,0
10,False,False,1,0
27,False,True,2,0
65,True,False,53,0
53,False,False,5,0
90,False,False,5,0
116,False,False,15,0
38,False,False,6,0
76,False,False,7,0
174,False,False,2407,0
58,True,False,2,0
32,False,False,3,0
20,True,False,5,0
43,False,False,258,0
73,True,False,74,0
70,True,False,20,0
72,False,False,84,0
49,False,False,2,0
68,False,False,3,0
23,False,False,6,0
85,True,False,2981,0
57,True,False,9,0
69,True,False,57,0
78,True,False,105,0
39,False,False,1,0
32,False,False,3,0
54,False,False,60,0
28,True,False,3769,0
173,True,False,5,0
77,False,False,5,0
131,False,False,7,0
33,True,False,56,0
107,False,False,8,0
150,False,False,76,0
42,False,False,21,0
17,False,True,21,0
71,False,False,13,0
165,False,True,27,0
224,True,False,793,0
60,True,False,30,0
69,False,False,3782,0
35,False,False,15,0
16,False,False,4833,0
104,True,True,5017,0
41,True,False,802,0
127,True,False,2598,0
26,True,False,6,0
103,False,True,21,0
218,True,False,22,0
157,False,False,11,0
58,True,False,25,0
55,True,True,160,0
293,False,False,28,0
57,True,True,3,0
6,False,True,3,0
52,False,True,4,0
10,False,True,4,0
36,True,False,7350,0
107,False,False,984,0
111,False,False,8,0
55,False,False,4,0
154,False,False,9,0
261,False,False,6,0
84,False,True,6,0
38,False,True,13,0
60,False,True,13,0
113,True,True,18,0
39,False,False,1,0
19,True,False,23,0
187,False,True,24,0
49,False,True,25,0
28,False,False,7369,0
44,True,False,5339,0
122,False,False,40,0
38,False,True,27,0
50,False,False,6,0
